Price,Address,Property Type,Beds,Baths,Car,Inspection Time,Area,Agent,RE_URL,Status
"$630,000","89 Spinebill Close, South Morang",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-south+morang-146761620,Unchanged
"$630,000","88 Spinebill Close, South Morang",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-south+morang-146761596,Unchanged
"$621,000","Lot 2733 Fayalite Circuit, Donnybrook",,4,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146760172,Unchanged
"$564,200","Lot 604 Churchill Drive, Donnybrook",,3,2,1,,213m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146759640,Unchanged
"$549,300","Lot 523 Kattang Street, Donnybrook",,3,2,2,,221m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146759372,Unchanged
"TITLED LAND - $631,320","Lot 219 Pitchstone Circuit, Epping",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-epping-146750488,Unchanged
"$630,000 - $660,000","28 Sandon Crescent, Donnybrook",,4,2,2,Inspection tomorrow 5:30 pm,,,https://www.realestate.com.au/property-house-vic-donnybrook-146729556,Unchanged
"$585,990","636 ., Donnybrook",,4,2,1,,225m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146714712,Unchanged
"$515,990","648 ., Donnybrook",,4,2,2,,204m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146714708,Unchanged
"H&L Packages From $570,000","Address available on request, Wollert",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-wollert-146708268,Unchanged
"$638,700","Address available on request, Greenvale",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-greenvale-146705652,Unchanged
"$622,750","Address available on request, Wollert",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-wollert-146705640,Unchanged
"$580,000","68 Everlasting Boulevard, South Morang",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-south+morang-146696700,Unchanged
"$570,000 - $600,000","13 Troidini Entrance, Mickleham",,3,2,1,Inspection tomorrow 5:30 pm,212m²,,https://www.realestate.com.au/property-house-vic-mickleham-146683068,Unchanged
,"11 Middlemount Street, Donnybrook",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-donnybrook-141833588,Unchanged
,"11 Humboldt Street, Kalkallo",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-kalkallo-146643768,Unchanged
"$514,900","36745 Mulholland Street, Kalkallo",,3,2,1,,221m²,,https://www.realestate.com.au/property-house-vic-kalkallo-146637540,Deleted
"$514,900","36744 Mulholland Street, Kalkallo",,3,2,1,,221m²,,https://www.realestate.com.au/property-house-vic-kalkallo-146637300,Deleted
"$569,250","Address available on request, Wollert",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-wollert-146627148,Unchanged
,"10 Clarendon Avenue, Craigieburn",,3,2,1,Inspection Sat 25 Jan 1:00 pm,,,https://www.realestate.com.au/property-house-vic-craigieburn-146623964,Unchanged
"$589,900","5 Mulholland St, Kalkallo",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-kalkallo-146609752,Deleted
,"15 Bracegirdle Drive, Mickleham",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-mickleham-146591056,Unchanged
,"11 Bracegirdle Drive, Mickleham",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-mickleham-146591320,Unchanged
,"21 Mitford Crescent, Craigieburn",,4,2,1,Inspection Sat 25 Jan 11:00 am,,,https://www.realestate.com.au/property-house-vic-craigieburn-145994944,Unchanged
"$632,900","Lot 213 at Aticuss Estate, Woodstock",,4,2,2,,350m²,,https://www.realestate.com.au/property-house-vic-woodstock-146531404,Deleted
"From $540,000","Address available on request, Donnybrook",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-donnybrook-146495768,Unchanged
"$546,000 — $566,000","3 Rialto Circuit, Craigieburn",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-craigieburn-146480240,Unchanged
"TITLED LAND - $642,500","Lot 34 Yellow Brick Road, Doreen",,4,2,2,,331m²,,https://www.realestate.com.au/property-house-vic-doreen-146403372,Unchanged
"$605,500","Address available on request, Wollert",,3,2,2,,275m²,,https://www.realestate.com.au/property-house-vic-wollert-146372996,Unchanged
"$524,400","Address available on request, Wollert",,3,2,1,,179m²,,https://www.realestate.com.au/property-house-vic-wollert-146372948,Unchanged
"$539,000","162 Clongower Street, Woodstock",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-woodstock-146354432,Unchanged
"$599,900","24 Langridge Way, Mickleham",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-146346084,Deleted
"$599,990","Address available on request, Donnybrook",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-donnybrook-146307724,Unchanged
"$560,000","10 Zataar Street, Mickleham",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-mickleham-146277444,Unchanged
"$599,900","26 Langridge Way, Mickleham",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-146262156,Deleted
"$599,900","21  Huntingtower Avenue, Mickleham",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-146262396,Deleted
"$650,000 - $675,000","62 River Redgum Boulevard, Donnybrook",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-donnybrook-146252524,Unchanged
"$640,000 - $680,000","32 Samolus Street, Mickleham",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-mickleham-146241552,Unchanged
"$627,350","No. 401 Mylius Street, Wollert",,3,2,2,,238m²,,https://www.realestate.com.au/property-house-vic-wollert-146006592,Unchanged
"$634,350","No. 404 Mylius Street, Wollert",,3,2,2,,302m²,,https://www.realestate.com.au/property-house-vic-wollert-146006056,Unchanged
"$629,900","8 Lynnwood Drive, Mickleham",,3,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-mickleham-145998372,Deleted
"$599,900","25 Huntingtower Ave, Mickleham",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-146000436,Deleted
"$540,000","11 Ferguson Walk, Mickleham",,3,2,2,,168m²,,https://www.realestate.com.au/property-house-vic-mickleham-145937936,Deleted
"$580,000 -$610,000","Lot 313 Bracegirdle Drive, Mickleham",,3,2,2,,294m²,,https://www.realestate.com.au/property-house-vic-mickleham-145872004,Deleted
"$640,000 - $680,000","30 Samolus Street, Mickleham",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-mickleham-145847908,Unchanged
"$580,000 to $610,000","4 Bracegirdle Drive, Mickleham",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-mickleham-145848572,Unchanged
"$599,000 - $619,000","38  Deltora Road, Wollert",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-wollert-145841764,Unchanged
"$560,000 - $600,000","7 Portswood Drive, Donnybrook",,4,2,1,,,,https://www.realestate.com.au/property-house-vic-donnybrook-145831648,Unchanged
"$560,000 - $600,00","9 Portswood Drive, Donnybrook",,4,2,1,,,,https://www.realestate.com.au/property-house-vic-donnybrook-145831832,Unchanged
"$600,000","Address available on request, Mickleham",,4,2,1,,,,https://www.realestate.com.au/property-house-vic-mickleham-145815072,Unchanged
"$570,200 - Fixed Price & Full Turnkey Inclusions","Address available on request, Donnybrook",,3,2,1,,179m²,,https://www.realestate.com.au/property-house-vic-donnybrook-145759136,Unchanged
"$509,846","147 Elana Place, Epping",,3,2,1,,191m²,,https://www.realestate.com.au/property-house-vic-epping-145740480,Unchanged
"$624,900","23 Huntingtower Avenue, Mickleham",,3,2,2,,221m²,,https://www.realestate.com.au/property-house-vic-mickleham-145745296,Deleted
"$619,900","15 Belson Street., Mickleham",,3,2,2,,294m²,,https://www.realestate.com.au/property-house-vic-mickleham-145744756,Deleted
"$536,000","Lot 636 Millbrook Way, Woodstock",,3,2,1,,225m²,,https://www.realestate.com.au/property-house-vic-woodstock-145731312,Unchanged
"$499,000 - $510,000","54 Boomerang Road, Donnybrook",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-donnybrook-145620496,Deleted
"$650,000 - $680,000","18 Sandon Crescent, Donnybrook",,4,2,1,,,,https://www.realestate.com.au/property-house-vic-donnybrook-145573280,Unchanged
Taking offer 630K-660K,"11 Swanmore Road, Donnybrook",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-donnybrook-145534968,Unchanged
"$650,000 - $700,000","10  Herridge Street, Mickleham",,4,2,4,,,,https://www.realestate.com.au/property-house-vic-mickleham-145158276,Deleted
,"Address available on request, Mickleham",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-mickleham-145489376,Unchanged
"$549,700","526 New Street, Donnybrook",,3,2,1,,196m²,,https://www.realestate.com.au/property-house-vic-donnybrook-145447100,Unchanged
"$625,000 - $640,000","11 Knockturn Road, Kalkallo",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-kalkallo-145444212,Unchanged
"$580,000 to $610,000","3 Mulholland Street, Kalkallo",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-kalkallo-145443124,Unchanged
"$558,800 - Fixed Price & Full Turnkey Inclusions","615 Churchill Drive, Donnybrook",,3,2,1,,179m²,,https://www.realestate.com.au/property-house-vic-donnybrook-145307092,Unchanged
"$600,000 to $625,000","6A Richards Street, Lalor",,3,2,2,Inspection Sat 25 Jan 1:00 pm,,,https://www.realestate.com.au/property-house-vic-lalor-144937772,Unchanged
"$540,000 - $580,000","17 Olivetree Loop, Craigieburn",,3,2,2,Inspection tomorrow 6:00 pm,,,https://www.realestate.com.au/property-house-vic-craigieburn-145145136,Unchanged
"$650,000 $669,000","Address available on request, Donnybrook",,4,2,1,,318m²,,https://www.realestate.com.au/property-house-vic-donnybrook-145122488,Unchanged
"$510,000 - $530,000","79 Regatta Drive, Craigieburn",,3,3,2,,167m²,,https://www.realestate.com.au/property-house-vic-craigieburn-144963024,Deleted
,"43 Alloca Crescent, Donnybrook",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-donnybrook-144939456,Unchanged
,"3 Times Street, Kalkallo",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-kalkallo-144820996,Unchanged
,"31 Arlington Park Drive, Mickleham",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-mickleham-144749840,Unchanged
"$650,000 - $670,000","Address available on request, Donnybrook",,4,2,1,,,,https://www.realestate.com.au/property-house-vic-donnybrook-144689980,Unchanged
"$555,000 - $575,000","10 Quiney Walk, Wollert",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-wollert-144629888,Deleted
$599K Turnkey H&L,"41138 Lot 41138 Powderbank Cresent, Mickleham",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-144588308,Unchanged
"$553,600 Full Turnkey Inclusions","Lot 523 Kattang Street, Donnybrook",,3,2,1,,179m²,,https://www.realestate.com.au/property-house-vic-donnybrook-144416660,Unchanged
,"17 Washington Street, Dallas",,4,2,2,,615m²,,https://www.realestate.com.au/property-house-vic-dallas-144148932,Deleted
,"Address available on request, Kalkallo",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-kalkallo-143187728,Unchanged
,"Address available on request, Wollert",,3,2,2,,,,https://www.realestate.com.au/property-house-vic-wollert-142435056,Unchanged
"$565,855","109 Gamon Street, Mickleham",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-mickleham-141454636,Unchanged
"$579,800 Full Turnkey Inclusions","Lot 20212 Bovine Crescent, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-141036064,Unchanged
,"45 Turion Drive, Mickleham",,3,2,1,,,,https://www.realestate.com.au/property-house-vic-mickleham-139648851,Unchanged
,"32  Cochrane Avenue, Mickleham",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-mickleham-135404418,Unchanged
PRIVATE SALE | $500K-$550K,"23A Housden Street, Broadmeadows",,3,2,1,Inspection tomorrow 10:45 am,,Marco Sansoe,https://www.realestate.com.au/property-house-vic-broadmeadows-147056648,New
,"14 Tripani Avenue, Lalor",,3,2,1,Inspection Thu 27 Feb 5:15 pm,,Ryan Di Natale,https://www.realestate.com.au/property-house-vic-lalor-147192384,New
,"49 Tucholsky Drive, Kalkallo",,4,2,2,Inspection Thu 13 Feb 5:00 pm,,Anwar Kattan,https://www.realestate.com.au/property-house-vic-kalkallo-147188532,New
,"22 Cockatoo Close, South Morang",,3,2,2,Inspection tomorrow 1:00 pm,,Justin Sciola,https://www.realestate.com.au/property-house-vic-south+morang-147055460,New
"$490,000 - $530,000","46 Merlin Street, Craigieburn",,3,2,1,,,Alex Melnychuk,https://www.realestate.com.au/property-house-vic-craigieburn-147190264,New
,"12 Playles Way, Wollert",,4,2,2,,,Param Singh,https://www.realestate.com.au/property-house-vic-wollert-147188704,New
"$560,000 - $615,000","12 Susan Court, Campbellfield",,3,2,2,Inspection Tue 11 Feb 6:00 pm,612m²,Jayden Manno,https://www.realestate.com.au/property-house-vic-campbellfield-147187084,New
"MUST SELL $599,000 $659,000","5 Inkerman Crescent, Mickleham",,4,2,2,Inspection tomorrow 1:45 pm,448m²,Sharpy Batth,https://www.realestate.com.au/property-house-vic-mickleham-142976040,New
,"85 Rulingia Road, Donnybrook",,3,2,1,Inspection tomorrow 12:30 pm,,Rashna Luitel,https://www.realestate.com.au/property-house-vic-donnybrook-147186788,New
Auction | $560k - $590k,"2/25 Birch Avenue, Tullamarine",,3,2,1,Inspection tomorrow 12:00 pm,,Phillip Mercieca,https://www.realestate.com.au/property-house-vic-tullamarine-147186580,New
"$599,139","Lot 21207 Basalt Street (Katalia Estate), Donnybrook",,3,2,2,,313m²,Craig Payne,https://www.realestate.com.au/property-house-vic-donnybrook-147185648,New
,"109 Golf View Drive, Craigieburn",,4,2,1,Inspection tomorrow 1:30 pm,,Ricky Singh,https://www.realestate.com.au/property-house-vic-craigieburn-147046448,New
,"184 Grevillea Street, Craigieburn",,4,2,2,Inspection tomorrow 11:00 am,,Mohammad Kardigar,https://www.realestate.com.au/property-house-vic-craigieburn-147184336,New
"ESR: $635,000 - $660,000","5 Thurles Street, Woodstock",,4,3,2,Inspection tomorrow 12:00 pm,294m²,Sachin Toor,https://www.realestate.com.au/property-house-vic-woodstock-147183876,New
,"1/86 Daley Street, Glenroy",,3,2,2,Inspection tomorrow 2:00 pm,,Dave Singh,https://www.realestate.com.au/property-house-vic-glenroy-147181820,New
,"36 Monakeeba Boulevard, Donnybrook",,4,2,2,,,Dave Singh,https://www.realestate.com.au/property-house-vic-donnybrook-147180680,New
"ESR $620,000 - $650,000","29 Petersfield Way, Donnybrook",,4,2,2,Inspection tomorrow 11:15 am,,Sunny Singh,https://www.realestate.com.au/property-house-vic-donnybrook-147180144,New
"$650,000 - $695,000","21 Hemsworth Street, Donnybrook",,4,2,2,Inspection tomorrow 9:30 am,392m²,Matthew Zagami,https://www.realestate.com.au/property-house-vic-donnybrook-147179704,New
"ESR: $650,000 - $700,000","5 Lauradan Way, Wollert",,4,2,2,Inspection tomorrow 3:00 pm,,Luke El Moussalli,https://www.realestate.com.au/property-house-vic-wollert-147179568,New
,"36 Monakeeba Boulevard, Woodstock",,4,2,2,,,Dave Singh,https://www.realestate.com.au/property-house-vic-woodstock-147178764,New
"$460,000 - $490,000","19/38 Mallard Circuit, Craigieburn",,4,2,2,,,Vito Trentadue,https://www.realestate.com.au/property-house-vic-craigieburn-147173560,New
"$550,000 - $595,000","8 Mittagong Rise, Craigieburn",,3,2,2,Inspection tomorrow 2:45 pm,313m²,Adriano Persichetti,https://www.realestate.com.au/property-house-vic-craigieburn-147172704,New
$551k if eligible for FHOG - $561k,"1010 Rainbow Street, Wollert",,3,2,2,,274m²,Stefan Gigovic,https://www.realestate.com.au/property-house-vic-wollert-147171244,New
,"41 Landover Road, Wollert",,4,2,2,Inspection tomorrow 12:00 pm,,Admon Paules,https://www.realestate.com.au/property-house-vic-wollert-147171264,New
$560k if eligible for FHOG - $570k,"462  Frittata Street, Donnybrook",,3,2,2,,263m²,John Tran,https://www.realestate.com.au/property-house-vic-donnybrook-147171076,New
,"4 Iceberg Drive, Mernda",,3,2,2,Inspection tomorrow 1:30 pm,,Sherry Singh,https://www.realestate.com.au/property-house-vic-mernda-147156748,New
"$630,000 - $660,000","46 Rochford Drive, Donnybrook",,4,2,2,Inspection tomorrow 10:30 am,,Bilal Khan,https://www.realestate.com.au/property-house-vic-donnybrook-146702152,New
"$650,000 - $700,000","10 Hanley Street, Mernda",,4,2,2,Inspection Thu 13 Feb 5:00 pm,302m²,John Metaxas,https://www.realestate.com.au/property-house-vic-mernda-147166760,New
"ESR: $645,000 - $695,000","1 Rialton Rise, South Morang",,3,2,2,Inspection tomorrow 12:00 pm,314m²,Ashlee Jade,https://www.realestate.com.au/property-house-vic-south+morang-147166680,New
"$580,000 - $620,000","53 Waterwheel Grove, Mernda",,4,2,1,Inspection tomorrow 10:30 am,,Anthony Alagona,https://www.realestate.com.au/property-house-vic-mernda-147166104,New
,"54 Rossiter Avenue, Roxburgh Park",,3,2,2,Inspection tomorrow 11:45 am,542m²,Katrin Danial,https://www.realestate.com.au/property-house-vic-roxburgh+park-147162268,New
"$645,000 - $675,000","3 Langdon Crescent, Craigieburn",,3,2,2,Inspection tomorrow 8:30 am,,Jamie Fan,https://www.realestate.com.au/property-house-vic-craigieburn-147160144,New
,"3 Lion Chase, Craigieburn",,4,2,2,Inspection tomorrow 11:00 am,350m²,Lucky Verma,https://www.realestate.com.au/property-house-vic-craigieburn-147159684,New
"PRICE GUIDE $450,000 - $495,000","2/8 Ortolan Avenue, Broadmeadows",,3,2,1,Inspection tomorrow 11:30 am,141m²,Andrew Forehan,https://www.realestate.com.au/property-house-vic-broadmeadows-147159488,New
BRAND NEW | 2 MASTERS | 6M CEILING AT ENTRANCE,"38 Caspian Drive, Craigieburn",,4,3,2,Inspection tomorrow 2:15 pm,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-craigieburn-147158648,New
"$650,000 - $715,000","23 Severn Street, Epping",,4,2,4,Inspection Wed 12 Feb 7:15 pm,562m²,Isaak Warburton,https://www.realestate.com.au/property-house-vic-epping-147158404,New
"$630,000 - $680,000","35 Sandover Drive, Roxburgh Park",,4,2,1,Inspection tomorrow 12:00 pm,484m²,Elia Kakos,https://www.realestate.com.au/property-house-vic-roxburgh+park-147157356,New
"$650,000 - $670,000","34 Davis Circuit, Wollert",,4,2,2,Inspection tomorrow 11:00 am,,Amreen Singh,https://www.realestate.com.au/property-house-vic-wollert-147024000,New
"$600,000 - $660,000","31 Balerno Circle, Gowanbrae",,3,2,2,Inspection tomorrow 10:00 am,,Anthony Elliott,https://www.realestate.com.au/property-house-vic-gowanbrae-147156352,New
"$610,000-$640,000","5 Monarch Avenue, Mernda",,3,2,2,Inspection tomorrow 10:00 am,402m²,Nash Uddin,https://www.realestate.com.au/property-house-vic-mernda-147155860,New
,"15 Mumm Street, Wollert",,4,2,2,Inspection tomorrow 2:45 pm,350m²,Lem Djemal,https://www.realestate.com.au/property-house-vic-wollert-147152696,New
"$640,000 - $690,000","10 Verdant Drive, Donnybrook",,3,2,2,Inspection tomorrow 9:30 am,448m²,Paul Chwyla,https://www.realestate.com.au/property-house-vic-donnybrook-147152064,New
"ESR: $650,000 TO $680,000","19 Valais Street, Wollert",,4,2,2,Inspection tomorrow 11:00 am,200m²,Chirag Yadav,https://www.realestate.com.au/property-house-vic-wollert-147149388,New
"$540,000 - $580,000","13 Ivory Road, Donnybrook",,4,2,2,Inspection tomorrow 1:45 pm,,Vijay Kumar,https://www.realestate.com.au/property-house-vic-donnybrook-147147868,New
"Auction - $599,000 -$649,000","25 Sumar Drive, Craigieburn",,3,2,2,Inspection Tue 11 Feb 6:00 pm,292m²,Alex Doguluer,https://www.realestate.com.au/property-house-vic-craigieburn-147147024,New
,"22 Cardigan Street, Donnybrook",,3,2,2,Inspection tomorrow 1:15 pm,350m²,Sunil Gandham,https://www.realestate.com.au/property-house-vic-donnybrook-147144532,New
"$649,000","6 Litoria Way, Kalkallo",,3,2,2,Inspection tomorrow 10:00 am,350m²,Damien Crivelli,https://www.realestate.com.au/property-house-vic-kalkallo-147141312,New
"$650,000-$680,000","18 Goodia Street, Wollert",,4,2,2,Inspection tomorrow 1:00 pm,312m²,Matilda Fyfe,https://www.realestate.com.au/property-house-vic-wollert-147141260,New
"$600,000 - $650,000","17 Garonne Circuit, Roxburgh Park",,4,2,1,Inspection tomorrow 12:15 pm,416m²,Mohammed Mahfouz,https://www.realestate.com.au/property-house-vic-roxburgh+park-147139832,New
"$585,000-$615,000","153  Everard Road, Mernda",,3,2,1,Inspection tomorrow 12:30 pm,,Sugath Warnasuriya,https://www.realestate.com.au/property-house-vic-mernda-147134984,New
$25k OFF LIMITED TIME ONLY,"15 Nasturium Street, Kalkallo",,3,2,2,Inspection tomorrow 12:00 pm,294m²,Justin Nunn,https://www.realestate.com.au/property-house-vic-kalkallo-147097284,New
"Auction | $599,000 - $640,000","23 Bolwarra Street, Craigieburn",,4,2,2,Inspection tomorrow 1:40 pm,392m²,Alexander Sherriff,https://www.realestate.com.au/property-house-vic-craigieburn-147133588,New
"PRIVATE SALE | $610,000-$650,000","45 LIMPOPA Square, Roxburgh Park",,3,2,2,Inspection tomorrow 11:50 am,421m²,Ali Faour,https://www.realestate.com.au/property-house-vic-roxburgh+park-147133580,New
"$520,000 - $550,000","98 Antares Parade, Kalkallo",,3,2,2,Inspection tomorrow 10:00 am,,Adrian Prestileo,https://www.realestate.com.au/property-house-vic-kalkallo-147133556,New
"$570,000 - $610,000","13 Twist Walk, Doreen",,3,2,2,Inspection tomorrow 10:30 am,221m²,Stacy Richards,https://www.realestate.com.au/property-house-vic-doreen-147133032,New
"$600,000 - $660,000","16 Albida Street, Donnybrook",,4,2,2,Inspection tomorrow 10:00 am,313m²,Sahil Jugran,https://www.realestate.com.au/property-house-vic-donnybrook-146783408,New
"ESR $620,000 to $660,000","30 Riesling Street, Wollert",,4,2,2,Inspection tomorrow 2:00 pm,,Mandeep Sekhon,https://www.realestate.com.au/property-house-vic-wollert-146863192,New
"$500,000 - $550,000","12 Loudon Circuit, Craigieburn",,3,2,1,Inspection tomorrow 11:50 am,,Omar Morsi,https://www.realestate.com.au/property-house-vic-craigieburn-147130032,New
"$714,000 to $785,000 Fully Upgraded House","22 Argon Street, Kalkallo",,4,2,2,Inspection tomorrow 10:00 am,392m²,Lucky Verma,https://www.realestate.com.au/property-house-vic-kalkallo-146857620,New
"$540,000 - $580,000","27 Telopea Road, Craigieburn",,3,2,1,Inspection tomorrow 2:00 pm,,Inas Sora,https://www.realestate.com.au/property-house-vic-craigieburn-147127068,New
,"14 Creeds Farm Lane, Epping",,3,2,2,Inspection tomorrow 11:30 am,,Ilia Menkinoski,https://www.realestate.com.au/property-house-vic-epping-147126344,New
,"30 Rungrado View, Wollert",,4,2,2,Inspection tomorrow 10:00 am,350m²,Sherry Singh,https://www.realestate.com.au/property-house-vic-wollert-147126008,New
"AUCTION  $550,000 - $605,000","30 Riordan Crescent, Mernda",,3,2,1,Inspection tomorrow 2:00 pm,312m²,Rob Stefanovski,https://www.realestate.com.au/property-house-vic-mernda-147125996,New
,"13 Vautier Place, South Morang",,3,2,2,Inspection tomorrow 11:00 am,,Daniel Taylor,https://www.realestate.com.au/property-house-vic-south+morang-147125264,New
"$530,000 - $560,000","17 Powell Street, Craigieburn",,3,2,1,Inspection tomorrow 2:00 pm,,Trish Orrico,https://www.realestate.com.au/property-house-vic-craigieburn-147125696,New
,"11 Midholm Court, Thomastown",,5,3,3,Inspection tomorrow 11:30 am,,Christine Constantinou,https://www.realestate.com.au/property-house-vic-thomastown-147125248,New
"$550,000 - $605,000","24 Lascelles Drive, Lalor",,4,2,2,Inspection tomorrow 3:15 pm,,Hayden Assaad,https://www.realestate.com.au/property-house-vic-lalor-147125088,New
"$580,000 - $635,000","96 Allumba Way, Wollert",,3,2,2,Inspection tomorrow 3:30 pm,420m²,Michael Assaad,https://www.realestate.com.au/property-house-vic-wollert-147125072,New
"AUCTION $610,000 - $671,000","5 Butternut Street, Wollert",,4,2,2,Inspection tomorrow 11:00 am,312m²,Joel Viavattene,https://www.realestate.com.au/property-house-vic-wollert-147124924,New
,"28 Stilt Street, Kalkallo",,4,2,2,Inspection tomorrow 11:00 am,,Gaurika Kohli,https://www.realestate.com.au/property-house-vic-kalkallo-147124376,New
"On Site Auction: $500,000 - $550,000","22 Prime Street, Mickleham",,3,2,3,Inspection tomorrow 10:00 am,,Frankie Azzopardi,https://www.realestate.com.au/property-house-vic-mickleham-147124272,New
"$650,000 - $695,000","31 Koeks Vista, Kalkallo",,4,2,2,Inspection tomorrow 12:45 pm,392m²,Robin Dhalla,https://www.realestate.com.au/property-house-vic-kalkallo-147123972,New
"$500,000 - $530,000","31 Jacka Street, Mickleham",,3,2,2,Inspection tomorrow 11:00 am,,Adrian Prestileo,https://www.realestate.com.au/property-house-vic-mickleham-147119932,New
,"20 Prime Street, Mickleham",,4,2,2,Inspection tomorrow 1:00 pm,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-mickleham-147114168,New
"$640,000 - $660,000","13 Willaroy Boulevard, Donnybrook",,4,2,2,Inspection tomorrow 3:00 pm,350m²,Farai Katiyo,https://www.realestate.com.au/property-house-vic-donnybrook-147112288,New
"$610,000 - $640,000","8 Black Wattle Road, Craigieburn",,4,2,2,Inspection tomorrow 12:00 pm,350m²,Lovepreet Dhindsa,https://www.realestate.com.au/property-house-vic-craigieburn-147110452,New
,"15 Greenwood Road, Donnybrook",,3,2,1,Inspection tomorrow 11:00 am,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-donnybrook-147108500,New
"AUCTION $635,000 - $685,000","2  Gathray Court, Roxburgh Park",,3,2,8,Inspection tomorrow 4:00 pm,630m²,Alex Doguluer,https://www.realestate.com.au/property-house-vic-roxburgh+park-147105984,New
AUCTION | $510K-$560K,"13 Simpson Court, Meadow Heights",,3,2,1,Inspection tomorrow 12:15 pm,416m²,Gulsum Okur,https://www.realestate.com.au/property-house-vic-meadow+heights-147102280,New
,"4 Streamside Drive, Craigieburn",,4,2,2,Inspection tomorrow 12:30 pm,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-craigieburn-147101528,New
"$630,000 - $670,000","12 Alfred Road, Mickleham",,4,2,2,Inspection tomorrow 2:00 pm,350m²,Ameerul Zulfikar,https://www.realestate.com.au/property-house-vic-mickleham-147101416,New
"$519,000 - $569,000","16 Cochrane Avenue, Mickleham",,3,2,2,Inspection tomorrow 2:45 pm,,Romi Sleiman,https://www.realestate.com.au/property-house-vic-mickleham-147097336,New
"$580,000 - $630,000","16 Burniston Avenue, Craigieburn",,3,2,2,Inspection tomorrow 1:15 pm,615m²,Romi Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-147096924,New
,"10 Arum Walk, Mernda",,3,2,2,Inspection tomorrow 11:00 am,385m²,Ashlee Jade,https://www.realestate.com.au/property-house-vic-mernda-147095128,New
"ESR: $580,000 - $620,000","572 Findon Road, South Morang",,3,2,2,Inspection tomorrow 12:00 pm,213m²,Hayley Margetts,https://www.realestate.com.au/property-house-vic-south+morang-147094452,New
,"68 Arena Avenue, Roxburgh Park",,4,3,2,Inspection tomorrow 1:00 pm,,Evan Yousif,https://www.realestate.com.au/property-house-vic-roxburgh+park-133619590,New
,"13 Isparta Mews, Roxburgh Park",,3,2,2,Inspection tomorrow 11:00 am,,Katrin Danial,https://www.realestate.com.au/property-house-vic-roxburgh+park-147093348,New
"$580,000 - $620,000","38 Lincolne Crescent, Roxburgh Park",,3,2,2,Inspection tomorrow 12:30 pm,548m²,Usman Maan,https://www.realestate.com.au/property-house-vic-roxburgh+park-147089004,New
